dataset_id,source,timestamp,fused_precip_rate_mm_hr,unit,native_resolution,observation_time,publication_time,quality_flag
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T14:30:00+00:00,29.76,mm/hr,0.10 deg,2022-08-17T14:30:00+00:00,2022-08-17T18:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T15:00:00+00:00,32.0,mm/hr,0.10 deg,2022-08-17T15:00:00+00:00,2022-08-17T19:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T15:30:00+00:00,32.0,mm/hr,0.10 deg,2022-08-17T15:30:00+00:00,2022-08-17T19:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T16:00:00+00:00,32.41,mm/hr,0.10 deg,2022-08-17T16:00:00+00:00,2022-08-17T20:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T16:30:00+00:00,32.41,mm/hr,0.10 deg,2022-08-17T16:30:00+00:00,2022-08-17T20:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T17:00:00+00:00,30.89,mm/hr,0.10 deg,2022-08-17T17:00:00+00:00,2022-08-17T21:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T17:30:00+00:00,30.89,mm/hr,0.10 deg,2022-08-17T17:30:00+00:00,2022-08-17T21:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T18:00:00+00:00,27.8,mm/hr,0.10 deg,2022-08-17T18:00:00+00:00,2022-08-17T22:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T18:30:00+00:00,27.8,mm/hr,0.10 deg,2022-08-17T18:30:00+00:00,2022-08-17T22:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T19:00:00+00:00,23.9,mm/hr,0.10 deg,2022-08-17T19:00:00+00:00,2022-08-17T23:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T19:30:00+00:00,23.9,mm/hr,0.10 deg,2022-08-17T19:30:00+00:00,2022-08-17T23:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T20:00:00+00:00,20.15,mm/hr,0.10 deg,2022-08-17T20:00:00+00:00,2022-08-18T00:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T20:30:00+00:00,20.15,mm/hr,0.10 deg,2022-08-17T20:30:00+00:00,2022-08-18T00:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T21:00:00+00:00,17.46,mm/hr,0.10 deg,2022-08-17T21:00:00+00:00,2022-08-18T01:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T21:30:00+00:00,17.46,mm/hr,0.10 deg,2022-08-17T21:30:00+00:00,2022-08-18T01:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T22:00:00+00:00,16.5,mm/hr,0.10 deg,2022-08-17T22:00:00+00:00,2022-08-18T02:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T22:30:00+00:00,16.5,mm/hr,0.10 deg,2022-08-17T22:30:00+00:00,2022-08-18T02:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T23:00:00+00:00,17.5,mm/hr,0.10 deg,2022-08-17T23:00:00+00:00,2022-08-18T03:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-17T23:30:00+00:00,17.5,mm/hr,0.10 deg,2022-08-17T23:30:00+00:00,2022-08-18T03:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T00:00:00+00:00,16.5,mm/hr,0.10 deg,2022-08-18T00:00:00+00:00,2022-08-18T04:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T00:30:00+00:00,16.5,mm/hr,0.10 deg,2022-08-18T00:30:00+00:00,2022-08-18T04:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T01:00:00+00:00,20.34,mm/hr,0.10 deg,2022-08-18T01:00:00+00:00,2022-08-18T05:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T01:30:00+00:00,20.34,mm/hr,0.10 deg,2022-08-18T01:30:00+00:00,2022-08-18T05:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T02:00:00+00:00,23.23,mm/hr,0.10 deg,2022-08-18T02:00:00+00:00,2022-08-18T06:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T02:30:00+00:00,23.23,mm/hr,0.10 deg,2022-08-18T02:30:00+00:00,2022-08-18T06:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T03:00:00+00:00,24.48,mm/hr,0.10 deg,2022-08-18T03:00:00+00:00,2022-08-18T07:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T03:30:00+00:00,24.48,mm/hr,0.10 deg,2022-08-18T03:30:00+00:00,2022-08-18T07:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T04:00:00+00:00,23.77,mm/hr,0.10 deg,2022-08-18T04:00:00+00:00,2022-08-18T08:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T04:30:00+00:00,23.77,mm/hr,0.10 deg,2022-08-18T04:30:00+00:00,2022-08-18T08:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T05:00:00+00:00,21.29,mm/hr,0.10 deg,2022-08-18T05:00:00+00:00,2022-08-18T09:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T05:30:00+00:00,21.29,mm/hr,0.10 deg,2022-08-18T05:30:00+00:00,2022-08-18T09:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T06:00:00+00:00,17.63,mm/hr,0.10 deg,2022-08-18T06:00:00+00:00,2022-08-18T10:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T06:30:00+00:00,17.63,mm/hr,0.10 deg,2022-08-18T06:30:00+00:00,2022-08-18T10:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T07:00:00+00:00,13.69,mm/hr,0.10 deg,2022-08-18T07:00:00+00:00,2022-08-18T11:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T07:30:00+00:00,13.69,mm/hr,0.10 deg,2022-08-18T07:30:00+00:00,2022-08-18T11:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T08:00:00+00:00,10.45,mm/hr,0.10 deg,2022-08-18T08:00:00+00:00,2022-08-18T12:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T08:30:00+00:00,10.45,mm/hr,0.10 deg,2022-08-18T08:30:00+00:00,2022-08-18T12:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T09:00:00+00:00,8.68,mm/hr,0.10 deg,2022-08-18T09:00:00+00:00,2022-08-18T13:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T09:30:00+00:00,8.68,mm/hr,0.10 deg,2022-08-18T09:30:00+00:00,2022-08-18T13:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T10:00:00+00:00,8.83,mm/hr,0.10 deg,2022-08-18T10:00:00+00:00,2022-08-18T14:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T10:30:00+00:00,8.83,mm/hr,0.10 deg,2022-08-18T10:30:00+00:00,2022-08-18T14:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T11:00:00+00:00,10.86,mm/hr,0.10 deg,2022-08-18T11:00:00+00:00,2022-08-18T15:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T11:30:00+00:00,10.86,mm/hr,0.10 deg,2022-08-18T11:30:00+00:00,2022-08-18T15:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T12:00:00+00:00,14.26,mm/hr,0.10 deg,2022-08-18T12:00:00+00:00,2022-08-18T16:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T12:30:00+00:00,14.26,mm/hr,0.10 deg,2022-08-18T12:30:00+00:00,2022-08-18T16:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T13:00:00+00:00,18.22,mm/hr,0.10 deg,2022-08-18T13:00:00+00:00,2022-08-18T17:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T13:30:00+00:00,18.22,mm/hr,0.10 deg,2022-08-18T13:30:00+00:00,2022-08-18T17:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T14:00:00+00:00,21.76,mm/hr,0.10 deg,2022-08-18T14:00:00+00:00,2022-08-18T18:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T14:30:00+00:00,21.76,mm/hr,0.10 deg,2022-08-18T14:30:00+00:00,2022-08-18T18:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T15:00:00+00:00,24.0,mm/hr,0.10 deg,2022-08-18T15:00:00+00:00,2022-08-18T19:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T15:30:00+00:00,24.0,mm/hr,0.10 deg,2022-08-18T15:30:00+00:00,2022-08-18T19:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T16:00:00+00:00,24.41,mm/hr,0.10 deg,2022-08-18T16:00:00+00:00,2022-08-18T20:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T16:30:00+00:00,24.41,mm/hr,0.10 deg,2022-08-18T16:30:00+00:00,2022-08-18T20:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T17:00:00+00:00,22.89,mm/hr,0.10 deg,2022-08-18T17:00:00+00:00,2022-08-18T21:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T17:30:00+00:00,22.89,mm/hr,0.10 deg,2022-08-18T17:30:00+00:00,2022-08-18T21:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T18:00:00+00:00,19.8,mm/hr,0.10 deg,2022-08-18T18:00:00+00:00,2022-08-18T22:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T18:30:00+00:00,19.8,mm/hr,0.10 deg,2022-08-18T18:30:00+00:00,2022-08-18T22:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T19:00:00+00:00,15.9,mm/hr,0.10 deg,2022-08-18T19:00:00+00:00,2022-08-18T23:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T19:30:00+00:00,15.9,mm/hr,0.10 deg,2022-08-18T19:30:00+00:00,2022-08-18T23:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T20:00:00+00:00,12.15,mm/hr,0.10 deg,2022-08-18T20:00:00+00:00,2022-08-19T00:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T20:30:00+00:00,12.15,mm/hr,0.10 deg,2022-08-18T20:30:00+00:00,2022-08-19T00:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T21:00:00+00:00,9.46,mm/hr,0.10 deg,2022-08-18T21:00:00+00:00,2022-08-19T01:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T21:30:00+00:00,9.46,mm/hr,0.10 deg,2022-08-18T21:30:00+00:00,2022-08-19T01:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T22:00:00+00:00,8.5,mm/hr,0.10 deg,2022-08-18T22:00:00+00:00,2022-08-19T02:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T22:30:00+00:00,8.5,mm/hr,0.10 deg,2022-08-18T22:30:00+00:00,2022-08-19T02:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T23:00:00+00:00,9.5,mm/hr,0.10 deg,2022-08-18T23:00:00+00:00,2022-08-19T03:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-18T23:30:00+00:00,9.5,mm/hr,0.10 deg,2022-08-18T23:30:00+00:00,2022-08-19T03:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T00:00:00+00:00,20.5,mm/hr,0.10 deg,2022-08-19T00:00:00+00:00,2022-08-19T04:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T00:30:00+00:00,20.5,mm/hr,0.10 deg,2022-08-19T00:30:00+00:00,2022-08-19T04:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T01:00:00+00:00,24.34,mm/hr,0.10 deg,2022-08-19T01:00:00+00:00,2022-08-19T05:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T01:30:00+00:00,24.34,mm/hr,0.10 deg,2022-08-19T01:30:00+00:00,2022-08-19T05:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T02:00:00+00:00,27.23,mm/hr,0.10 deg,2022-08-19T02:00:00+00:00,2022-08-19T06:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T02:30:00+00:00,27.23,mm/hr,0.10 deg,2022-08-19T02:30:00+00:00,2022-08-19T06:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T03:00:00+00:00,28.48,mm/hr,0.10 deg,2022-08-19T03:00:00+00:00,2022-08-19T07:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T03:30:00+00:00,28.48,mm/hr,0.10 deg,2022-08-19T03:30:00+00:00,2022-08-19T07:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T04:00:00+00:00,27.77,mm/hr,0.10 deg,2022-08-19T04:00:00+00:00,2022-08-19T08:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T04:30:00+00:00,27.77,mm/hr,0.10 deg,2022-08-19T04:30:00+00:00,2022-08-19T08:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T05:00:00+00:00,25.29,mm/hr,0.10 deg,2022-08-19T05:00:00+00:00,2022-08-19T09:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T05:30:00+00:00,25.29,mm/hr,0.10 deg,2022-08-19T05:30:00+00:00,2022-08-19T09:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T06:00:00+00:00,21.63,mm/hr,0.10 deg,2022-08-19T06:00:00+00:00,2022-08-19T10:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T06:30:00+00:00,21.63,mm/hr,0.10 deg,2022-08-19T06:30:00+00:00,2022-08-19T10:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T07:00:00+00:00,17.69,mm/hr,0.10 deg,2022-08-19T07:00:00+00:00,2022-08-19T11:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T07:30:00+00:00,17.69,mm/hr,0.10 deg,2022-08-19T07:30:00+00:00,2022-08-19T11:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T08:00:00+00:00,14.45,mm/hr,0.10 deg,2022-08-19T08:00:00+00:00,2022-08-19T12:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T08:30:00+00:00,14.45,mm/hr,0.10 deg,2022-08-19T08:30:00+00:00,2022-08-19T12:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T09:00:00+00:00,12.68,mm/hr,0.10 deg,2022-08-19T09:00:00+00:00,2022-08-19T13:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T09:30:00+00:00,12.68,mm/hr,0.10 deg,2022-08-19T09:30:00+00:00,2022-08-19T13:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T10:00:00+00:00,12.83,mm/hr,0.10 deg,2022-08-19T10:00:00+00:00,2022-08-19T14:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T10:30:00+00:00,12.83,mm/hr,0.10 deg,2022-08-19T10:30:00+00:00,2022-08-19T14:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T11:00:00+00:00,14.86,mm/hr,0.10 deg,2022-08-19T11:00:00+00:00,2022-08-19T15:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T11:30:00+00:00,14.86,mm/hr,0.10 deg,2022-08-19T11:30:00+00:00,2022-08-19T15:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T12:00:00+00:00,18.26,mm/hr,0.10 deg,2022-08-19T12:00:00+00:00,2022-08-19T16:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T12:30:00+00:00,18.26,mm/hr,0.10 deg,2022-08-19T12:30:00+00:00,2022-08-19T16:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T13:00:00+00:00,22.22,mm/hr,0.10 deg,2022-08-19T13:00:00+00:00,2022-08-19T17:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T13:30:00+00:00,22.22,mm/hr,0.10 deg,2022-08-19T13:30:00+00:00,2022-08-19T17:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T14:00:00+00:00,25.76,mm/hr,0.10 deg,2022-08-19T14:00:00+00:00,2022-08-19T18:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T14:30:00+00:00,25.76,mm/hr,0.10 deg,2022-08-19T14:30:00+00:00,2022-08-19T18:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T15:00:00+00:00,28.0,mm/hr,0.10 deg,2022-08-19T15:00:00+00:00,2022-08-19T19:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T15:30:00+00:00,28.0,mm/hr,0.10 deg,2022-08-19T15:30:00+00:00,2022-08-19T19:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T16:00:00+00:00,28.41,mm/hr,0.10 deg,2022-08-19T16:00:00+00:00,2022-08-19T20:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T16:30:00+00:00,28.41,mm/hr,0.10 deg,2022-08-19T16:30:00+00:00,2022-08-19T20:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T17:00:00+00:00,26.89,mm/hr,0.10 deg,2022-08-19T17:00:00+00:00,2022-08-19T21:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T17:30:00+00:00,26.89,mm/hr,0.10 deg,2022-08-19T17:30:00+00:00,2022-08-19T21:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T18:00:00+00:00,23.8,mm/hr,0.10 deg,2022-08-19T18:00:00+00:00,2022-08-19T22:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T18:30:00+00:00,23.8,mm/hr,0.10 deg,2022-08-19T18:30:00+00:00,2022-08-19T22:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T19:00:00+00:00,19.9,mm/hr,0.10 deg,2022-08-19T19:00:00+00:00,2022-08-19T23:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T19:30:00+00:00,19.9,mm/hr,0.10 deg,2022-08-19T19:30:00+00:00,2022-08-19T23:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T20:00:00+00:00,16.15,mm/hr,0.10 deg,2022-08-19T20:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T20:30:00+00:00,16.15,mm/hr,0.10 deg,2022-08-19T20:30:00+00:00,2022-08-20T00:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T21:00:00+00:00,13.46,mm/hr,0.10 deg,2022-08-19T21:00:00+00:00,2022-08-20T01:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T21:30:00+00:00,13.46,mm/hr,0.10 deg,2022-08-19T21:30:00+00:00,2022-08-20T01:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T22:00:00+00:00,12.5,mm/hr,0.10 deg,2022-08-19T22:00:00+00:00,2022-08-20T02:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T22:30:00+00:00,12.5,mm/hr,0.10 deg,2022-08-19T22:30:00+00:00,2022-08-20T02:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T23:00:00+00:00,13.5,mm/hr,0.10 deg,2022-08-19T23:00:00+00:00,2022-08-20T03:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-19T23:30:00+00:00,13.5,mm/hr,0.10 deg,2022-08-19T23:30:00+00:00,2022-08-20T03:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T00:00:00+00:00,24.5,mm/hr,0.10 deg,2022-08-20T00:00:00+00:00,2022-08-20T04:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T00:30:00+00:00,24.5,mm/hr,0.10 deg,2022-08-20T00:30:00+00:00,2022-08-20T04:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T01:00:00+00:00,28.34,mm/hr,0.10 deg,2022-08-20T01:00:00+00:00,2022-08-20T05:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T01:30:00+00:00,28.34,mm/hr,0.10 deg,2022-08-20T01:30:00+00:00,2022-08-20T05:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T02:00:00+00:00,31.23,mm/hr,0.10 deg,2022-08-20T02:00:00+00:00,2022-08-20T06:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T02:30:00+00:00,31.23,mm/hr,0.10 deg,2022-08-20T02:30:00+00:00,2022-08-20T06:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T03:00:00+00:00,32.48,mm/hr,0.10 deg,2022-08-20T03:00:00+00:00,2022-08-20T07:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T03:30:00+00:00,32.48,mm/hr,0.10 deg,2022-08-20T03:30:00+00:00,2022-08-20T07:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T04:00:00+00:00,31.77,mm/hr,0.10 deg,2022-08-20T04:00:00+00:00,2022-08-20T08:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T04:30:00+00:00,31.77,mm/hr,0.10 deg,2022-08-20T04:30:00+00:00,2022-08-20T08:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T05:00:00+00:00,29.29,mm/hr,0.10 deg,2022-08-20T05:00:00+00:00,2022-08-20T09:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T05:30:00+00:00,29.29,mm/hr,0.10 deg,2022-08-20T05:30:00+00:00,2022-08-20T09:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T06:00:00+00:00,25.63,mm/hr,0.10 deg,2022-08-20T06:00:00+00:00,2022-08-20T10:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T06:30:00+00:00,25.63,mm/hr,0.10 deg,2022-08-20T06:30:00+00:00,2022-08-20T10:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T07:00:00+00:00,21.69,mm/hr,0.10 deg,2022-08-20T07:00:00+00:00,2022-08-20T11:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T07:30:00+00:00,21.69,mm/hr,0.10 deg,2022-08-20T07:30:00+00:00,2022-08-20T11:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T08:00:00+00:00,18.45,mm/hr,0.10 deg,2022-08-20T08:00:00+00:00,2022-08-20T12:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T08:30:00+00:00,18.45,mm/hr,0.10 deg,2022-08-20T08:30:00+00:00,2022-08-20T12:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T09:00:00+00:00,16.68,mm/hr,0.10 deg,2022-08-20T09:00:00+00:00,2022-08-20T13:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T09:30:00+00:00,16.68,mm/hr,0.10 deg,2022-08-20T09:30:00+00:00,2022-08-20T13:30:00+00:00,GOOD
