dataset_id,source,date,lat,lon,rainfall_amount,unit,native_resolution,observation_time,publication_time,quality_flag
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.5,86.5,34.22,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.5,86.75,18.72,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,85.0,52.51,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,85.25,66.77,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,85.5,74.56,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,85.75,73.99,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,86.0,65.18,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,86.25,50.31,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,86.5,33.0,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,20.75,86.75,17.5,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,85.0,51.39,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,85.25,65.65,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,85.5,73.44,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,85.75,72.87,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,86.0,64.06,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,86.25,49.19,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,86.5,31.88,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-19,21.0,86.75,16.38,mm/day,0.25 deg,2022-08-19T00:00:00+00:00,2022-08-20T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,85.0,56.17,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,85.25,70.43,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,85.5,78.22,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,85.75,77.65,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,86.0,68.84,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,86.25,53.97,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,86.5,36.66,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.0,86.75,21.16,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,85.0,54.98,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,85.25,69.23,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,85.5,77.03,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,85.75,76.45,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,86.0,67.65,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,86.25,52.78,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,86.5,35.47,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.25,86.75,19.97,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,85.0,53.73,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,85.25,67.99,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,85.5,75.78,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,85.75,75.21,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,86.0,66.41,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,86.25,51.53,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,86.5,34.22,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.5,86.75,18.72,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,85.0,52.51,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,85.25,66.77,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,85.5,74.56,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,85.75,73.99,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,86.0,65.18,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,86.25,50.31,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,86.5,33.0,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,20.75,86.75,17.5,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,85.0,51.39,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,85.25,65.65,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,85.5,73.44,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,85.75,72.87,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,86.0,64.06,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,86.25,49.19,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,86.5,31.88,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
IMD-GRIDDED-025-DAILY,IMD,2022-08-20,21.0,86.75,16.38,mm/day,0.25 deg,2022-08-20T00:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
